split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B
test,0,11,15,The lively [wug] by the lamps above the sheds,The lively [wugs] by the lamp above the shed,-6.642381191253662,-10.329880714416504,-8.409302711486816,-5.534303188323975,-5.923753261566162,-5.673753261566162
test,1,11,15,The lively [wugs] by the lamp above the shed,The lively [wug] by the lamps above the sheds,-5.534303188323975,-8.409302711486816,-10.329880714416504,-6.642381191253662,-5.415472507476807,-4.915472507476807
test,0,11,15,The graceful [wug] alongside the wells near the cabinets,The graceful [wugs] alongside the well near the cabinet,-14.79886245727539,-15.29886245727539,-13.915586471557617,-10.915586471557617,-13.911301612854004,-12.223801612854004
test,1,11,15,The graceful [wugs] alongside the well near the cabinet,The graceful [wug] alongside the wells near the cabinets,-10.915586471557617,-13.915586471557617,-15.29886245727539,-14.79886245727539,-12.33664608001709,-12.89914608001709
test,0,11,15,The sturdy [wug] by the switches above the sockets,The sturdy [wugs] by the switch above the socket,-6.763932704925537,-9.388933181762695,-7.8982062339782715,-6.0232062339782715,-6.649779319763184,-6.149779319763184
test,1,11,15,The sturdy [wugs] by the switch above the socket,The sturdy [wug] by the switches above the sockets,-6.0232062339782715,-7.8982062339782715,-9.388933181762695,-6.763932704925537,-7.0347065925598145,-6.4097065925598145
test,0,11,15,The wary [wug] atop the buckets opposite the sacks,The wary [wugs] atop the bucket opposite the sack,-9.673700332641602,-10.736200332641602,-13.352688789367676,-9.977688789367676,-12.783110618591309,-10.470610618591309
test,1,11,15,The wary [wugs] atop the bucket opposite the sack,The wary [wug] atop the buckets opposite the sacks,-9.977688789367676,-13.352688789367676,-10.736200332641602,-9.673700332641602,-10.389660835266113,-11.077160835266113
test,0,11,15,The clumsy [wug] below the racks between the hooks,The clumsy [wugs] below the rack between the hook,-4.757434368133545,-8.882434844970703,-7.712150573730469,-6.462150573730469,-7.097489356994629,-5.972489356994629
test,1,11,15,The clumsy [wugs] below the rack between the hook,The clumsy [wug] below the racks between the hooks,-6.462150573730469,-7.712150573730469,-8.882434844970703,-4.757434368133545,-6.186224937438965,-4.061224937438965
test,0,11,15,The clumsy [wug] atop the gates opposite the fences,The clumsy [wugs] atop the gate opposite the fence,-3.9147753715515137,-7.539775371551514,-7.320627212524414,-3.820626974105835,-6.475639343261719,-4.600639343261719
test,1,11,15,The clumsy [wugs] atop the gate opposite the fence,The clumsy [wug] atop the gates opposite the fences,-3.820626974105835,-7.320627212524414,-7.539775371551514,-3.9147753715515137,-4.514208793640137,-3.1392087936401367
test,0,11,15,The clever [wug] below the posts between the doors,The clever [wugs] below the post between the door,-16.681766510009766,-17.494266510009766,-16.009021759033203,-15.196521759033203,-17.388275146484375,-16.200775146484375
test,1,11,15,The clever [wugs] below the post between the door,The clever [wug] below the posts between the doors,-15.196521759033203,-16.009021759033203,-17.494266510009766,-16.681766510009766,-14.780195236206055,-14.155195236206055
test,0,11,15,The sturdy [wug] opposite the panels alongside the boards,The sturdy [wugs] opposite the panel alongside the board,-4.637687683105469,-6.387687683105469,-6.0147600173950195,-4.0147600173950195,-4.861546993255615,-4.486546993255615
test,1,11,15,The sturdy [wugs] opposite the panel alongside the board,The sturdy [wug] opposite the panels alongside the boards,-4.0147600173950195,-6.0147600173950195,-6.387687683105469,-4.637687683105469,-4.362053871154785,-4.237053871154785
test,0,11,15,The graceful [wug] above the desks below the sofas,The graceful [wugs] above the desk below the sofa,-7.632131576538086,-10.507131576538086,-7.641656875610352,-7.141656875610352,-6.641734600067139,-7.516734600067139
test,1,11,15,The graceful [wugs] above the desk below the sofa,The graceful [wug] above the desks below the sofas,-7.141656875610352,-7.641656875610352,-10.507131576538086,-7.632131576538086,-7.5238037109375,-6.6488037109375
test,0,11,15,The graceful [wug] alongside the cliffs near the slopes,The graceful [wugs] alongside the cliff near the slope,-14.969202041625977,-16.094202041625977,-14.174267768859863,-11.299267768859863,-13.996194839477539,-11.996194839477539
test,1,11,15,The graceful [wugs] alongside the cliff near the slope,The graceful [wug] alongside the cliffs near the slopes,-11.299267768859863,-14.174267768859863,-16.094202041625977,-14.969202041625977,-14.360038757324219,-14.172538757324219
test,0,11,15,The strange [wug] alongside the hooks near the knobs,The strange [wugs] alongside the hook near the knob,-17.515235900878906,-18.077735900878906,-17.05052947998047,-15.738029479980469,-16.55419158935547,-15.929191589355469
test,1,11,15,The strange [wugs] alongside the hook near the knob,The strange [wug] alongside the hooks near the knobs,-15.738029479980469,-17.05052947998047,-18.077735900878906,-17.515235900878906,-15.818676948547363,-15.756176948547363
test,0,11,15,The tiny [wug] beside the panels under the boards,The tiny [wugs] beside the panel under the board,-12.615691184997559,-15.303191184997559,-13.111570358276367,-11.674070358276367,-13.042282104492188,-12.417282104492188
test,1,11,15,The tiny [wugs] beside the panel under the board,The tiny [wug] beside the panels under the boards,-11.674070358276367,-13.111570358276367,-15.303191184997559,-12.615691184997559,-12.202424049377441,-11.202424049377441
test,0,11,15,The clever [wug] alongside the bridges near the gates,The clever [wugs] alongside the bridge near the gate,-16.91937828063965,-17.91937828063965,-18.081180572509766,-16.581180572509766,-18.203819274902344,-17.016319274902344
test,1,11,15,The clever [wugs] alongside the bridge near the gate,The clever [wug] alongside the bridges near the gates,-16.581180572509766,-18.081180572509766,-17.91937828063965,-16.91937828063965,-15.654292106628418,-15.216792106628418
test,0,11,15,The tiny [wug] above the desks below the sofas,The tiny [wugs] above the desk below the sofa,-7.135659217834473,-9.510659217834473,-6.936703205108643,-4.811703205108643,-5.8193488121032715,-4.9443488121032715
test,1,11,15,The tiny [wugs] above the desk below the sofa,The tiny [wug] above the desks below the sofas,-4.811703205108643,-6.936703205108643,-9.510659217834473,-7.135659217834473,-6.4227118492126465,-5.9227118492126465
test,0,11,15,The graceful [wug] above the braces below the panels,The graceful [wugs] above the brace below the panel,-12.768282890319824,-16.26828384399414,-14.392081260681152,-13.954581260681152,-13.829833984375,-14.704833984375
test,1,11,15,The graceful [wugs] above the brace below the panel,The graceful [wug] above the braces below the panels,-13.954581260681152,-14.392081260681152,-16.26828384399414,-12.768282890319824,-13.447012901306152,-11.197012901306152
test,0,11,15,The clever [wug] between the doors atop the baskets,The clever [wugs] between the door atop the basket,-5.37269926071167,-9.185198783874512,-6.748348712921143,-5.498348712921143,-5.706382751464844,-6.081382751464844
test,1,11,15,The clever [wugs] between the door atop the basket,The clever [wug] between the doors atop the baskets,-5.498348712921143,-6.748348712921143,-9.185198783874512,-5.37269926071167,-5.518735885620117,-3.893735647201538
test,0,11,15,The shy [wug] atop the sheds opposite the posts,The shy [wugs] atop the shed opposite the post,-3.2616050243377686,-7.761605262756348,-6.285304069519043,-2.910304307937622,-3.930166244506836,-2.430166244506836
test,1,11,15,The shy [wugs] atop the shed opposite the post,The shy [wug] atop the sheds opposite the posts,-2.910304307937622,-6.285304069519043,-7.761605262756348,-3.2616050243377686,-4.262777805328369,-2.262777805328369
test,0,11,15,The curious [wug] under the boards by the shelves,The curious [wugs] under the board by the shelf,-17.19541358947754,-17.69541358947754,-17.581897735595703,-15.769397735595703,-17.341928482055664,-15.904428482055664
test,1,11,15,The curious [wugs] under the board by the shelf,The curious [wug] under the boards by the shelves,-15.769397735595703,-17.581897735595703,-17.69541358947754,-17.19541358947754,-15.342044830322266,-14.779544830322266
test,0,11,15,The gentle [wug] beside the desks under the sofas,The gentle [wugs] beside the desk under the sofa,-7.136241436004639,-10.26124095916748,-7.7905778884887695,-5.4155778884887695,-6.420532703399658,-5.545532703399658
test,1,11,15,The gentle [wugs] beside the desk under the sofa,The gentle [wug] beside the desks under the sofas,-5.4155778884887695,-7.7905778884887695,-10.26124095916748,-7.136241436004639,-7.181982040405273,-5.931982040405273
test,0,11,15,The shy [wug] opposite the hinges alongside the nails,The shy [wugs] opposite the hinge alongside the nail,-5.815990447998047,-8.690990447998047,-7.443380832672119,-5.818380832672119,-6.329659461975098,-6.079659461975098
test,1,11,15,The shy [wugs] opposite the hinge alongside the nail,The shy [wug] opposite the hinges alongside the nails,-5.818380832672119,-7.443380832672119,-8.690990447998047,-5.815990447998047,-5.610588550567627,-4.735588550567627
test,0,11,15,The round [wug] atop the baskets opposite the pillars,The round [wugs] atop the basket opposite the pillar,-11.559778213500977,-13.997278213500977,-13.82202434539795,-11.19702434539795,-13.660097122192383,-11.785097122192383
test,1,11,15,The round [wugs] atop the basket opposite the pillar,The round [wug] atop the baskets opposite the pillars,-11.19702434539795,-13.82202434539795,-13.997278213500977,-11.559778213500977,-11.630904197692871,-10.380904197692871
test,0,11,15,The restless [wug] beside the wires under the ropes,The restless [wugs] beside the wire under the rope,-8.384289741516113,-13.071789741516113,-10.138945579528809,-8.513945579528809,-8.640571594238281,-8.765571594238281
test,1,11,15,The restless [wugs] beside the wire under the rope,The restless [wug] beside the wires under the ropes,-8.513945579528809,-10.138945579528809,-13.071789741516113,-8.384289741516113,-10.398716926574707,-7.398716926574707
test,0,11,15,The spotted [wug] opposite the banks alongside the locks,The spotted [wugs] opposite the bank alongside the lock,-13.012104988098145,-14.512104988098145,-12.863317489624023,-12.488317489624023,-12.90514850616455,-12.84264850616455
test,1,11,15,The spotted [wugs] opposite the bank alongside the lock,The spotted [wug] opposite the banks alongside the locks,-12.488317489624023,-12.863317489624023,-14.512104988098145,-13.012104988098145,-11.224532127380371,-10.974532127380371
test,0,11,15,The clever [wug] under the poles by the buckets,The clever [wugs] under the pole by the bucket,-6.906453609466553,-10.843953132629395,-9.022488594055176,-7.147488117218018,-7.403048515319824,-7.028048515319824
test,1,11,15,The clever [wugs] under the pole by the bucket,The clever [wug] under the poles by the buckets,-7.147488117218018,-9.022488594055176,-10.843953132629395,-6.906453609466553,-7.527231693267822,-5.777231693267822
test,0,11,15,The tiny [wug] between the jars atop the trees,The tiny [wugs] between the jar atop the tree,-6.150705814361572,-10.46320629119873,-6.688261032104492,-4.438261032104492,-5.333038330078125,-4.333038330078125
test,1,11,15,The tiny [wugs] between the jar atop the tree,The tiny [wug] between the jars atop the trees,-4.438261032104492,-6.688261032104492,-10.46320629119873,-6.150705814361572,-7.856083869934082,-5.231083869934082
test,0,11,15,The clever [wug] above the slopes below the banks,The clever [wugs] above the slope below the bank,-16.768707275390625,-18.143707275390625,-18.580875396728516,-16.455875396728516,-18.335655212402344,-16.773155212402344
test,1,11,15,The clever [wugs] above the slope below the bank,The clever [wug] above the slopes below the banks,-16.455875396728516,-18.580875396728516,-18.143707275390625,-16.768707275390625,-15.946666717529297,-14.759166717529297
test,0,11,15,The restless [wug] below the wires between the ropes,The restless [wugs] below the wire between the rope,-16.33027458190918,-17.89277458190918,-14.632969856262207,-14.132969856262207,-15.189265251159668,-14.501765251159668
test,1,11,15,The restless [wugs] below the wire between the rope,The restless [wug] below the wires between the ropes,-14.132969856262207,-14.632969856262207,-17.89277458190918,-16.33027458190918,-15.952232360839844,-15.077232360839844
test,0,11,15,The clumsy [wug] near the bridges beside the gates,The clumsy [wugs] near the bridge beside the gate,-5.339373588562012,-9.464373588562012,-8.728597640991211,-4.978597164154053,-7.691486835479736,-5.566486835479736
test,1,11,15,The clumsy [wugs] near the bridge beside the gate,The clumsy [wug] near the bridges beside the gates,-4.978597164154053,-8.728597640991211,-9.464373588562012,-5.339373588562012,-6.192105770111084,-4.067105770111084
test,0,11,15,The graceful [wug] atop the straps opposite the heaps,The graceful [wugs] atop the strap opposite the heap,-10.851463317871094,-13.976463317871094,-10.794108390808105,-10.481608390808105,-11.002799034118652,-12.190299034118652
test,1,11,15,The graceful [wugs] atop the strap opposite the heap,The graceful [wug] atop the straps opposite the heaps,-10.481608390808105,-10.794108390808105,-13.976463317871094,-10.851463317871094,-11.944876670837402,-10.632376670837402
test,0,11,15,The spotted [wug] beside the posts under the doors,The spotted [wugs] beside the post under the door,-5.769359111785889,-9.644359588623047,-7.146883487701416,-6.146883487701416,-5.649195194244385,-6.774195194244385
test,1,11,15,The spotted [wugs] beside the post under the door,The spotted [wug] beside the posts under the doors,-6.146883487701416,-7.146883487701416,-9.644359588623047,-5.769359111785889,-4.8643574714660645,-3.4893574714660645
test,0,11,15,The clumsy [wug] by the boards above the shelves,The clumsy [wugs] by the board above the shelf,-8.011969566345215,-10.886969566345215,-8.650986671447754,-6.900986194610596,-7.407588958740234,-7.157588958740234
test,1,11,15,The clumsy [wugs] by the board above the shelf,The clumsy [wug] by the boards above the shelves,-6.900986194610596,-8.650986671447754,-10.886969566345215,-8.011969566345215,-7.915375232696533,-7.040375232696533
test,0,11,15,The graceful [wug] beside the fences under the lamps,The graceful [wugs] beside the fence under the lamp,-16.515037536621094,-18.327537536621094,-16.470876693725586,-16.220876693725586,-16.545377731323242,-16.982877731323242
test,1,11,15,The graceful [wugs] beside the fence under the lamp,The graceful [wug] beside the fences under the lamps,-16.220876693725586,-16.470876693725586,-18.327537536621094,-16.515037536621094,-15.573266983032227,-14.760766983032227
test,0,11,15,The sturdy [wug] under the nails by the switches,The sturdy [wugs] under the nail by the switch,-15.573223114013672,-16.635723114013672,-14.84758186340332,-14.34758186340332,-14.171553611755371,-14.296553611755371
test,1,11,15,The sturdy [wugs] under the nail by the switch,The sturdy [wug] under the nails by the switches,-14.34758186340332,-14.84758186340332,-16.635723114013672,-15.573223114013672,-14.11223316192627,-14.04973316192627
test,0,11,15,The round [wug] near the braces beside the panels,The round [wugs] near the brace beside the panel,-15.641088485717773,-17.203588485717773,-12.122390747070312,-10.809890747070312,-11.840928077697754,-11.028428077697754
test,1,11,15,The round [wugs] near the brace beside the panel,The round [wug] near the braces beside the panels,-10.809890747070312,-12.122390747070312,-17.203588485717773,-15.641088485717773,-13.914876937866211,-13.102376937866211
test,0,11,15,The lively [wug] alongside the beams near the braces,The lively [wugs] alongside the beam near the brace,-12.851988792419434,-13.476988792419434,-13.06548023223877,-10.06548023223877,-12.378019332885742,-10.315519332885742
test,1,11,15,The lively [wugs] alongside the beam near the brace,The lively [wug] alongside the beams near the braces,-10.06548023223877,-13.06548023223877,-13.476988792419434,-12.851988792419434,-11.966517448425293,-12.404017448425293
test,0,11,15,The clumsy [wug] above the sheds below the posts,The clumsy [wugs] above the shed below the post,-15.391229629516602,-17.2662296295166,-17.400718688964844,-15.15071964263916,-17.021047592163086,-15.83354663848877
test,1,11,15,The clumsy [wugs] above the shed below the post,The clumsy [wug] above the sheds below the posts,-15.15071964263916,-17.400718688964844,-17.2662296295166,-15.391229629516602,-14.840582847595215,-13.403082847595215
test,0,11,15,The shy [wug] opposite the wells alongside the cabinets,The shy [wugs] opposite the well alongside the cabinet,-15.793567657470703,-16.293567657470703,-15.706367492675781,-14.081367492675781,-15.823293685913086,-14.635793685913086
test,1,11,15,The shy [wugs] opposite the well alongside the cabinet,The shy [wug] opposite the wells alongside the cabinets,-14.081367492675781,-15.706367492675781,-16.293567657470703,-15.793567657470703,-13.36895751953125,-13.49395751953125
test,0,11,15,The lively [wug] alongside the heaps near the pens,The lively [wugs] alongside the heap near the pen,-3.9238123893737793,-6.048812389373779,-4.069216728210449,-1.8192169666290283,-2.2902579307556152,-2.6652579307556152
test,1,11,15,The lively [wugs] alongside the heap near the pen,The lively [wug] alongside the heaps near the pens,-1.8192169666290283,-4.069216728210449,-6.048812389373779,-3.9238123893737793,-2.8072028160095215,-3.0572028160095215
test,0,11,15,The clever [wug] atop the hinges opposite the nails,The clever [wugs] atop the hinge opposite the nail,-10.238903045654297,-12.113903045654297,-14.805981636047363,-10.743481636047363,-14.029156684875488,-10.716656684875488
test,1,11,15,The clever [wugs] atop the hinge opposite the nail,The clever [wug] atop the hinges opposite the nails,-10.743481636047363,-14.805981636047363,-12.113903045654297,-10.238903045654297,-11.515098571777344,-10.952598571777344
test,0,11,15,The spotted [wug] alongside the poles near the buckets,The spotted [wugs] alongside the pole near the bucket,-4.170042037963867,-6.045042037963867,-5.734875679016113,-2.8598756790161133,-4.303055763244629,-3.428055763244629
test,1,11,15,The spotted [wugs] alongside the pole near the bucket,The spotted [wug] alongside the poles near the buckets,-2.8598756790161133,-5.734875679016113,-6.045042037963867,-4.170042037963867,-3.2526402473449707,-3.6276402473449707
test,0,11,15,The fierce [wug] below the mirrors between the bushes,The fierce [wugs] below the mirror between the bush,-6.0218119621276855,-10.396811485290527,-6.7614030838012695,-6.0114030838012695,-6.333044052124023,-6.083044052124023
test,1,11,15,The fierce [wugs] below the mirror between the bush,The fierce [wug] below the mirrors between the bushes,-6.0114030838012695,-6.7614030838012695,-10.396811485290527,-6.0218119621276855,-8.551342964172363,-5.301342964172363
test,0,11,15,The bold [wug] above the banks below the locks,The bold [wugs] above the bank below the lock,-6.267528057098389,-8.89252758026123,-7.883883476257324,-7.383883476257324,-6.387522220611572,-7.887522220611572
test,1,11,15,The bold [wugs] above the bank below the lock,The bold [wug] above the banks below the locks,-7.383883476257324,-7.883883476257324,-8.89252758026123,-6.267528057098389,-6.169373512268066,-5.919373512268066
test,0,11,15,The lively [wug] above the fences below the lamps,The lively [wugs] above the fence below the lamp,-6.765557289123535,-8.890557289123535,-6.35163688659668,-5.22663688659668,-5.304902076721191,-6.179902076721191
test,1,11,15,The lively [wugs] above the fence below the lamp,The lively [wug] above the fences below the lamps,-5.22663688659668,-6.35163688659668,-8.890557289123535,-6.765557289123535,-4.999821186065674,-4.999821186065674
test,0,11,15,The shy [wug] under the heaps by the pens,The shy [wugs] under the heap by the pen,-13.780652046203613,-14.593152046203613,-15.92444896697998,-14.79944896697998,-14.957351684570312,-14.769851684570312
test,1,11,15,The shy [wugs] under the heap by the pen,The shy [wug] under the heaps by the pens,-14.79944896697998,-15.92444896697998,-14.593152046203613,-13.780652046203613,-12.97233772277832,-13.09733772277832
test,0,11,15,The gentle [wug] beside the fences under the lamps,The gentle [wugs] beside the fence under the lamp,-7.637322425842285,-10.387322425842285,-7.661090850830078,-6.411090850830078,-7.144366264343262,-7.144366264343262
test,1,11,15,The gentle [wugs] beside the fence under the lamp,The gentle [wug] beside the fences under the lamps,-6.411090850830078,-7.661090850830078,-10.387322425842285,-7.637322425842285,-7.678360939025879,-6.178360939025879
test,0,11,15,The restless [wug] between the shelves atop the racks,The restless [wugs] between the shelf atop the rack,-6.189184665679932,-9.43918514251709,-7.0309367179870605,-5.2809367179870605,-6.152918338775635,-5.527918338775635
test,1,11,15,The restless [wugs] between the shelf atop the rack,The restless [wug] between the shelves atop the racks,-5.2809367179870605,-7.0309367179870605,-9.43918514251709,-6.189184665679932,-6.625755786895752,-4.875755786895752
test,0,11,15,The graceful [wug] above the gates below the fences,The graceful [wugs] above the gate below the fence,-8.129945755004883,-11.379945755004883,-7.88778829574585,-7.38778829574585,-6.7638773918151855,-8.138876914978027
test,1,11,15,The graceful [wugs] above the gate below the fence,The graceful [wug] above the gates below the fences,-7.38778829574585,-7.88778829574585,-11.379945755004883,-8.129945755004883,-9.134045600891113,-7.884045124053955
test,0,11,15,The tiny [wug] by the cords above the straps,The tiny [wugs] by the cord above the strap,-7.650040626525879,-9.150040626525879,-7.686270713806152,-5.686270713806152,-6.682936191558838,-6.057936191558838
test,1,11,15,The tiny [wugs] by the cord above the strap,The tiny [wug] by the cords above the straps,-5.686270713806152,-7.686270713806152,-9.150040626525879,-7.650040626525879,-7.062747478485107,-7.187747478485107
test,0,11,15,The tiny [wug] between the hooks atop the knobs,The tiny [wugs] between the hook atop the knob,-14.446945190429688,-14.759445190429688,-14.739983558654785,-11.177483558654785,-14.484055519104004,-11.546555519104004
test,1,11,15,The tiny [wugs] between the hook atop the knob,The tiny [wug] between the hooks atop the knobs,-11.177483558654785,-14.739983558654785,-14.759445190429688,-14.446945190429688,-12.483636856079102,-13.108636856079102
test,0,11,15,The lively [wug] beside the bulbs under the roots,The lively [wugs] beside the bulb under the root,-6.087146282196045,-9.962145805358887,-5.791268825531006,-5.291268825531006,-5.372878551483154,-5.872878551483154
test,1,11,15,The lively [wugs] beside the bulb under the root,The lively [wug] beside the bulbs under the roots,-5.291268825531006,-5.791268825531006,-9.962145805358887,-6.087146282196045,-6.996447563171387,-5.121447563171387
test,0,11,15,The tiny [wug] between the baskets atop the pillars,The tiny [wugs] between the basket atop the pillar,-4.284721374511719,-7.659721374511719,-6.381855487823486,-2.7568554878234863,-4.740049362182617,-2.740049362182617
test,1,11,15,The tiny [wugs] between the basket atop the pillar,The tiny [wug] between the baskets atop the pillars,-2.7568554878234863,-6.381855487823486,-7.659721374511719,-4.284721374511719,-4.754992961883545,-3.254992961883545
test,0,11,15,The bold [wug] near the hinges beside the nails,The bold [wugs] near the hinge beside the nail,-15.503533363342285,-17.50353240966797,-17.333932876586914,-16.833932876586914,-16.76059341430664,-16.85434341430664
test,1,11,15,The bold [wugs] near the hinge beside the nail,The bold [wug] near the hinges beside the nails,-16.833932876586914,-17.333932876586914,-17.50353240966797,-15.503533363342285,-14.990836143493652,-14.240836143493652
test,0,11,15,The fierce [wug] beside the panels under the boards,The fierce [wugs] beside the panel under the board,-5.672216892242432,-8.67221736907959,-6.928948879241943,-4.303948879241943,-5.7407121658325195,-4.8657121658325195
test,1,11,15,The fierce [wugs] beside the panel under the board,The fierce [wug] beside the panels under the boards,-4.303948879241943,-6.928948879241943,-8.67221736907959,-5.672216892242432,-5.786521911621094,-4.786521911621094
test,0,11,15,The clever [wug] under the heaps by the pens,The clever [wugs] under the heap by the pen,-12.787164688110352,-13.912164688110352,-15.338638305664062,-12.713638305664062,-14.05257797241211,-12.42757797241211
test,1,11,15,The clever [wugs] under the heap by the pen,The clever [wug] under the heaps by the pens,-12.713638305664062,-15.338638305664062,-13.912164688110352,-12.787164688110352,-11.118646621704102,-11.056146621704102
test,0,11,15,The strange [wug] between the switches atop the sockets,The strange [wugs] between the switch atop the socket,-7.134871959686279,-10.634872436523438,-7.97611141204834,-6.22611141204834,-7.070947170257568,-6.570947170257568
test,1,11,15,The strange [wugs] between the switch atop the socket,The strange [wug] between the switches atop the sockets,-6.22611141204834,-7.97611141204834,-10.634872436523438,-7.134871959686279,-7.407439231872559,-6.407439231872559
test,0,11,15,The round [wug] atop the posts opposite the doors,The round [wugs] atop the post opposite the door,-2.892991065979004,-6.267991065979004,-4.951298236846924,-2.0762979984283447,-3.761697769165039,-2.636697769165039
test,1,11,15,The round [wugs] atop the post opposite the door,The round [wug] atop the posts opposite the doors,-2.0762979984283447,-4.951298236846924,-6.267991065979004,-2.892991065979004,-3.069520950317383,-1.8195209503173828
test,0,11,15,The strange [wug] by the knobs above the hinges,The strange [wugs] by the knob above the hinge,-19.502399444580078,-20.814899444580078,-19.848020553588867,-18.566770553588867,-19.442811965942383,-18.505311965942383
test,1,11,15,The strange [wugs] by the knob above the hinge,The strange [wug] by the knobs above the hinges,-18.566770553588867,-19.848020553588867,-20.814899444580078,-19.502399444580078,-20.283641815185547,-19.314891815185547
test,0,11,15,The clumsy [wug] beside the gates under the fences,The clumsy [wugs] beside the gate under the fence,-6.895910263061523,-11.020910263061523,-9.338746070861816,-6.276245594024658,-8.147113800048828,-6.647113800048828
test,1,11,15,The clumsy [wugs] beside the gate under the fence,The clumsy [wug] beside the gates under the fences,-6.276245594024658,-9.338746070861816,-11.020910263061523,-6.895910263061523,-8.200663566589355,-5.825664043426514
test,0,11,15,The strange [wug] above the hinges below the nails,The strange [wugs] above the hinge below the nail,-15.195342063903809,-16.757843017578125,-17.136762619018555,-14.574263572692871,-16.392744064331055,-14.642743110656738
test,1,11,15,The strange [wugs] above the hinge below the nail,The strange [wug] above the hinges below the nails,-14.574263572692871,-17.136762619018555,-16.757843017578125,-15.195342063903809,-15.326873779296875,-14.264373779296875
test,0,11,15,The restless [wug] above the sacks below the bins,The restless [wugs] above the sack below the bin,-7.140237331390381,-11.640236854553223,-9.391434669494629,-8.141434669494629,-8.020808219909668,-8.395808219909668
test,1,11,15,The restless [wugs] above the sack below the bin,The restless [wug] above the sacks below the bins,-8.141434669494629,-9.391434669494629,-11.640236854553223,-7.140237331390381,-8.902265548706055,-6.652265548706055
test,0,11,15,The clumsy [wug] alongside the knobs near the hinges,The clumsy [wugs] alongside the knob near the hinge,-18.38502311706543,-19.29127311706543,-20.759096145629883,-17.946596145629883,-20.477066040039062,-18.195816040039062
test,1,11,15,The clumsy [wugs] alongside the knob near the hinge,The clumsy [wug] alongside the knobs near the hinges,-17.946596145629883,-20.759096145629883,-19.29127311706543,-18.38502311706543,-17.965810775756836,-17.403310775756836
test,0,11,15,The graceful [wug] near the pillars beside the wells,The graceful [wugs] near the pillar beside the well,-3.591740369796753,-6.341740608215332,-6.900938987731934,-3.5259389877319336,-5.011026859283447,-3.761026620864868
test,1,11,15,The graceful [wugs] near the pillar beside the well,The graceful [wug] near the pillars beside the wells,-3.5259389877319336,-6.900938987731934,-6.341740608215332,-3.591740369796753,-3.4798359870910645,-3.4798359870910645
test,0,11,15,The curious [wug] opposite the tents alongside the poles,The curious [wugs] opposite the tent alongside the pole,-4.967935562133789,-8.092935562133789,-6.8070244789123535,-3.5570244789123535,-5.953133583068848,-4.203133583068848
test,1,11,15,The curious [wugs] opposite the tent alongside the pole,The curious [wug] opposite the tents alongside the poles,-3.5570244789123535,-6.8070244789123535,-8.092935562133789,-4.967935562133789,-4.664309024810791,-3.164309024810791
test,0,11,15,The bold [wug] above the racks below the hooks,The bold [wugs] above the rack below the hook,-5.528632640838623,-7.403632640838623,-7.050839424133301,-5.050839424133301,-5.929287910461426,-5.304287910461426
test,1,11,15,The bold [wugs] above the rack below the hook,The bold [wug] above the racks below the hooks,-5.050839424133301,-7.050839424133301,-7.403632640838623,-5.528632640838623,-5.560883045196533,-5.310883045196533
test,0,11,15,The curious [wug] above the sockets below the wires,The curious [wugs] above the socket below the wire,-7.2562336921691895,-10.756234169006348,-8.263304710388184,-6.638304710388184,-7.015923023223877,-6.765923023223877
test,1,11,15,The curious [wugs] above the socket below the wire,The curious [wug] above the sockets below the wires,-6.638304710388184,-8.263304710388184,-10.756234169006348,-7.2562336921691895,-8.38581657409668,-7.01081657409668
test,0,11,15,The round [wug] opposite the pillars alongside the wells,The round [wugs] opposite the pillar alongside the well,-16.63233757019043,-19.56983757019043,-17.158992767333984,-16.002742767333984,-16.688434600830078,-16.313434600830078
test,1,11,15,The round [wugs] opposite the pillar alongside the well,The round [wug] opposite the pillars alongside the wells,-16.002742767333984,-17.158992767333984,-19.56983757019043,-16.63233757019043,-17.217830657958984,-15.749080657958984
test,0,11,15,The lively [wug] by the lamps above the sheds,The lively [wugs] by the lamp above the shed,-15.517380714416504,-18.23613166809082,-17.034303665161133,-15.784302711486816,-15.986252784729004,-15.798752784729004
test,1,11,15,The lively [wugs] by the lamp above the shed,The lively [wug] by the lamps above the sheds,-15.784302711486816,-17.034303665161133,-18.23613166809082,-15.517380714416504,-14.352972030639648,-12.915472030639648
test,0,11,15,The curious [wug] beside the wires under the ropes,The curious [wugs] beside the wire under the rope,-19.698083877563477,-21.166833877563477,-22.438690185546875,-19.016815185546875,-21.795793533325195,-19.295793533325195
test,1,11,15,The curious [wugs] beside the wire under the rope,The curious [wug] beside the wires under the ropes,-19.016815185546875,-22.438690185546875,-21.166833877563477,-19.698083877563477,-19.196992874145508,-18.446992874145508
test,0,11,15,The bold [wug] under the ponds by the bridges,The bold [wugs] under the pond by the bridge,-14.080734252929688,-15.580734252929688,-15.144966125488281,-13.957466125488281,-14.216192245483398,-14.216192245483398
test,1,11,15,The bold [wugs] under the pond by the bridge,The bold [wug] under the ponds by the bridges,-13.957466125488281,-15.144966125488281,-15.580734252929688,-14.080734252929688,-13.139684677124023,-12.702184677124023
test,0,11,15,The fierce [wug] atop the tents opposite the poles,The fierce [wugs] atop the tent opposite the pole,-2.7776575088500977,-6.777657508850098,-5.844787120819092,-1.7197872400283813,-4.108800411224365,-2.1088004112243652
