split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
test,1,5,5,The strange [wugs],The strange [wug],-15.350955963134766,-15.850955963134766,-15.74267864227295,-13.68017864227295,-16.461389541625977,-16.961389541625977,
test,0,5,5,The shy [wug],The shy [wugs],-12.993118286132812,-15.555618286132812,-16.67714500427246,-15.677145004272461,-16.90116310119629,-17.71366310119629,
test,1,5,5,The shy [wugs],The shy [wug],-15.677145004272461,-16.67714500427246,-15.555618286132812,-12.993118286132812,-16.833694458007812,-18.396194458007812,
test,0,5,5,The fierce [wug],The fierce [wugs],-14.560091972351074,-16.87259292602539,-19.154449462890625,-15.248200416564941,-16.01896858215332,-18.45646858215332,
test,1,5,5,The fierce [wugs],The fierce [wug],-15.248200416564941,-19.154449462890625,-16.87259292602539,-14.560091972351074,-14.662168502807617,-17.849668502807617,
test,0,5,5,The round [wug],The round [wugs],-13.898218154907227,-13.460718154907227,-17.628713607788086,-16.753713607788086,-15.21969985961914,-14.96969985961914,
test,1,5,5,The round [wugs],The round [wug],-16.753713607788086,-17.628713607788086,-13.460718154907227,-13.898218154907227,-15.196976661682129,-15.884476661682129,
test,0,5,5,The restless [wug],The restless [wugs],-14.09455680847168,-15.71955680847168,-18.215923309326172,-14.528423309326172,-15.580533027648926,-16.393033981323242,
test,1,5,5,The restless [wugs],The restless [wug],-14.528423309326172,-18.215923309326172,-15.71955680847168,-14.09455680847168,-17.058706283569336,-19.714956283569336,
test,0,5,5,The spotted [wug],The spotted [wugs],-9.699638366699219,-12.012138366699219,-12.138504028320312,-10.076004028320312,-11.377044677734375,-14.814544677734375,
test,1,5,5,The spotted [wugs],The spotted [wug],-10.076004028320312,-12.138504028320312,-12.012138366699219,-9.699638366699219,-11.671451568603516,-14.921451568603516,
test,0,5,5,The clumsy [wug],The clumsy [wugs],-5.447491645812988,-11.884991645812988,-11.094829559326172,-6.907329559326172,-8.81124496459961,-14.56124496459961,
test,1,5,5,The clumsy [wugs],The clumsy [wug],-6.907329559326172,-11.094829559326172,-11.884991645812988,-5.447491645812988,-8.650199890136719,-10.025199890136719,
test,0,5,5,The tiny [wug],The tiny [wugs],-13.702645301818848,-17.14014434814453,-19.649860382080078,-16.431110382080078,-15.839810371398926,-17.152311325073242,
test,1,5,5,The tiny [wugs],The tiny [wug],-16.431110382080078,-19.649860382080078,-17.14014434814453,-13.702645301818848,-16.262985229492188,-16.637985229492188,
test,0,5,5,The clever [wug],The clever [wugs],-14.194977760314941,-15.319977760314941,-16.48883819580078,-15.363838195800781,-15.671899795532227,-15.359399795532227,
test,1,5,5,The clever [wugs],The clever [wug],-15.363838195800781,-16.48883819580078,-15.319977760314941,-14.194977760314941,-15.658005714416504,-16.533004760742188,
test,0,5,5,The lively [wug],The lively [wugs],-5.095567226409912,-12.15806770324707,-10.43857479095459,-6.68857479095459,-7.390847682952881,-13.765847206115723,
test,1,5,5,The lively [wugs],The lively [wug],-6.68857479095459,-10.43857479095459,-12.15806770324707,-5.095567226409912,-6.949093818664551,-7.699093818664551,
test,0,5,5,The lively [wug],The lively [wugs],-15.47056770324707,-17.59556770324707,-20.876075744628906,-16.813575744628906,-19.07834815979004,-19.64084815979004,
test,1,5,5,The lively [wugs],The lively [wug],-16.813575744628906,-20.876075744628906,-17.59556770324707,-15.47056770324707,-17.199092864990234,-20.480342864990234,
test,0,5,5,The graceful [wug],The graceful [wugs],-12.758153915405273,-15.383153915405273,-18.477340698242188,-13.164840698242188,-13.97284984588623,-15.97284984588623,
test,1,5,5,The graceful [wugs],The graceful [wug],-13.164840698242188,-18.477340698242188,-15.383153915405273,-12.758153915405273,-15.2387113571167,-17.988710403442383,
test,0,5,5,The strange [wug],The strange [wugs],-14.18017864227295,-15.36767864227295,-18.350955963134766,-16.225955963134766,-17.23015594482422,-17.16765594482422,
test,1,5,5,The strange [wugs],The strange [wug],-16.225955963134766,-18.350955963134766,-15.36767864227295,-14.18017864227295,-16.273889541625977,-16.773889541625977,
test,0,5,5,The restless [wug],The restless [wugs],-15.28205680847168,-19.46955680847168,-19.684673309326172,-16.090923309326172,-16.393033981323242,-20.018033981323242,
test,1,5,5,The restless [wugs],The restless [wug],-16.090923309326172,-19.684673309326172,-19.46955680847168,-15.28205680847168,-17.371206283569336,-19.089956283569336,
test,0,5,5,The curious [wug],The curious [wugs],-11.931962013244629,-14.619462013244629,-16.25381851196289,-14.06631851196289,-15.729192733764648,-16.29169273376465,
test,1,5,5,The curious [wugs],The curious [wug],-14.06631851196289,-16.25381851196289,-14.619462013244629,-11.931962013244629,-15.447013854980469,-16.19701385498047,
test,0,5,5,The curious [wug],The curious [wugs],-10.681962013244629,-12.619462013244629,-14.81631851196289,-12.94131851196289,-13.229192733764648,-13.979192733764648,
test,1,5,5,The curious [wugs],The curious [wug],-12.94131851196289,-14.81631851196289,-12.619462013244629,-10.681962013244629,-17.00951385498047,-17.94701385498047,
test,0,5,5,The round [wug],The round [wugs],-12.460718154907227,-15.148218154907227,-16.191213607788086,-14.003713607788086,-15.21969985961914,-17.03219985961914,
test,1,5,5,The round [wugs],The round [wug],-14.003713607788086,-16.191213607788086,-15.148218154907227,-12.460718154907227,-15.446976661682129,-17.134477615356445,
test,0,5,5,The graceful [wug],The graceful [wugs],-13.195653915405273,-15.508153915405273,-16.789840698242188,-15.477340698242188,-16.785348892211914,-17.535348892211914,
test,1,5,5,The graceful [wugs],The graceful [wug],-15.477340698242188,-16.789840698242188,-15.508153915405273,-13.195653915405273,-18.113710403442383,-18.582460403442383,
test,0,5,5,The curious [wug],The curious [wugs],-9.244462013244629,-13.369462013244629,-14.25381851196289,-10.87881851196289,-14.416692733764648,-16.47919273376465,
test,1,5,5,The curious [wugs],The curious [wug],-10.87881851196289,-14.25381851196289,-13.369462013244629,-9.244462013244629,-11.947013854980469,-13.884513854980469,
test,0,5,5,The wary [wug],The wary [wugs],-9.945854187011719,-15.320854187011719,-17.40580177307129,-12.530801773071289,-12.719395637512207,-16.531896591186523,
test,1,5,5,The wary [wugs],The wary [wug],-12.530801773071289,-17.40580177307129,-15.320854187011719,-9.945854187011719,-13.26339054107666,-15.45089054107666,
test,0,5,5,The fierce [wug],The fierce [wugs],-10.497591972351074,-13.622591972351074,-15.810700416564941,-11.873200416564941,-14.76896858215332,-17.01896858215332,
test,1,5,5,The fierce [wugs],The fierce [wug],-11.873200416564941,-15.810700416564941,-13.622591972351074,-10.497591972351074,-11.224668502807617,-14.537168502807617,
test,0,5,5,The clumsy [wug],The clumsy [wugs],-12.447491645812988,-15.197491645812988,-17.407329559326172,-15.594829559326172,-16.18624496459961,-16.49874496459961,
test,1,5,5,The clumsy [wugs],The clumsy [wug],-15.594829559326172,-17.407329559326172,-15.197491645812988,-12.447491645812988,-17.40019989013672,-18.61894989013672,
test,0,5,5,The clumsy [wug],The clumsy [wugs],-9.634991645812988,-12.947491645812988,-16.532329559326172,-12.407329559326172,-13.87374496459961,-15.81124496459961,
test,1,5,5,The clumsy [wugs],The clumsy [wug],-12.407329559326172,-16.532329559326172,-12.947491645812988,-9.634991645812988,-13.275199890136719,-16.33769989013672,
test,0,5,5,The gentle [wug],The gentle [wugs],-13.829253196716309,-14.329253196716309,-20.173295974731445,-16.392045974731445,-16.46919059753418,-15.844189643859863,
test,1,5,5,The gentle [wugs],The gentle [wug],-16.392045974731445,-20.173295974731445,-14.329253196716309,-13.829253196716309,-16.02337074279785,-18.21087074279785,
test,0,5,5,The curious [wug],The curious [wugs],-11.556962013244629,-15.494462013244629,-16.19131851196289,-12.69131851196289,-13.229192733764648,-15.604192733764648,
test,1,5,5,The curious [wugs],The curious [wug],-12.69131851196289,-16.19131851196289,-15.494462013244629,-11.556962013244629,-14.072013854980469,-15.259513854980469,
test,0,5,5,The restless [wug],The restless [wugs],-12.40705680847168,-13.90705680847168,-16.778423309326172,-14.528423309326172,-15.143033027648926,-15.768033027648926,
test,1,5,5,The restless [wugs],The restless [wug],-14.528423309326172,-16.778423309326172,-13.90705680847168,-12.40705680847168,-15.99620532989502,-17.621206283569336,
test,0,5,5,The bold [wug],The bold [wugs],-10.294930458068848,-14.919930458068848,-13.217361450195312,-10.717361450195312,-13.630852699279785,-17.75585174560547,
test,1,5,5,The bold [wugs],The bold [wug],-10.717361450195312,-13.217361450195312,-14.919930458068848,-10.294930458068848,-11.304238319396973,-11.429238319396973,
test,0,5,5,The wary [wug],The wary [wugs],-10.383354187011719,-12.758354187011719,-13.843301773071289,-11.968301773071289,-14.594395637512207,-15.906895637512207,
test,1,5,5,The wary [wugs],The wary [wug],-11.968301773071289,-13.843301773071289,-12.758354187011719,-10.383354187011719,-15.88839054107666,-17.325891494750977,
test,0,5,5,The spotted [wug],The spotted [wugs],-13.699638366699219,-18.63713836669922,-17.669754028320312,-14.701004028320312,-13.689544677734375,-16.439544677734375,
test,1,5,5,The spotted [wugs],The spotted [wug],-14.701004028320312,-17.669754028320312,-18.63713836669922,-13.699638366699219,-14.358951568603516,-16.483951568603516,
test,0,5,5,The sturdy [wug],The sturdy [wugs],-6.55997896194458,-12.747478485107422,-11.918950080871582,-8.293950080871582,-9.638764381408691,-14.701264381408691,
test,1,5,5,The sturdy [wugs],The sturdy [wug],-8.293950080871582,-11.918950080871582,-12.747478485107422,-6.55997896194458,-8.326385498046875,-8.701385498046875,
test,0,5,5,The clumsy [wug],The clumsy [wugs],-11.134991645812988,-15.384991645812988,-16.532329559326172,-14.469829559326172,-12.87374496459961,-17.12374496459961,
test,1,5,5,The clumsy [wugs],The clumsy [wug],-14.469829559326172,-16.532329559326172,-15.384991645812988,-11.134991645812988,-15.337699890136719,-15.462699890136719,
test,0,5,5,The lively [wug],The lively [wugs],-9.78306770324707,-11.72056770324707,-14.25107479095459,-12.06357479095459,-13.015847206115723,-13.578347206115723,
test,1,5,5,The lively [wugs],The lively [wug],-12.06357479095459,-14.25107479095459,-11.72056770324707,-9.78306770324707,-15.82409381866455,-16.699092864990234,
test,0,5,5,The restless [wug],The restless [wugs],-11.78205680847168,-14.40705680847168,-15.840923309326172,-13.778423309326172,-13.768033027648926,-15.893033027648926,
test,1,5,5,The restless [wugs],The restless [wug],-13.778423309326172,-15.840923309326172,-14.40705680847168,-11.78205680847168,-16.433706283569336,-18.058706283569336,
test,0,5,5,The bold [wug],The bold [wugs],-12.107430458068848,-14.232430458068848,-15.654861450195312,-13.904861450195312,-16.19335174560547,-17.56835174560547,
test,1,5,5,The bold [wugs],The bold [wug],-13.904861450195312,-15.654861450195312,-14.232430458068848,-12.107430458068848,-12.554238319396973,-14.616738319396973,
test,0,5,5,The lively [wug],The lively [wugs],-11.47056770324707,-15.72056770324707,-14.87607479095459,-12.12607479095459,-13.703347206115723,-17.01584815979004,
test,1,5,5,The lively [wugs],The lively [wug],-12.12607479095459,-14.87607479095459,-15.72056770324707,-11.47056770324707,-13.38659381866455,-13.69909381866455,
test,0,5,5,The spotted [wug],The spotted [wugs],-12.762138366699219,-17.07463836669922,-16.826004028320312,-12.763504028320312,-12.189544677734375,-15.502044677734375,
test,1,5,5,The spotted [wugs],The spotted [wug],-12.763504028320312,-16.826004028320312,-17.07463836669922,-12.762138366699219,-15.796451568603516,-18.952701568603516,
test,0,5,5,The gentle [wug],The gentle [wugs],-13.641753196716309,-16.454254150390625,-19.579545974731445,-17.892045974731445,-18.46919059753418,-19.34419059753418,
test,1,5,5,The gentle [wugs],The gentle [wug],-17.892045974731445,-19.579545974731445,-16.454254150390625,-13.641753196716309,-14.710871696472168,-16.77337074279785,
test,0,5,5,The round [wug],The round [wugs],-13.960718154907227,-15.648218154907227,-17.316213607788086,-14.753713607788086,-17.53219985961914,-18.65719985961914,
test,1,5,5,The round [wugs],The round [wug],-14.753713607788086,-17.316213607788086,-15.648218154907227,-13.960718154907227,-16.321977615356445,-17.571977615356445,
test,0,5,5,The tiny [wug],The tiny [wugs],-11.577645301818848,-15.515145301818848,-17.056110382080078,-12.931111335754395,-13.589810371398926,-16.402311325073242,
test,1,5,5,The tiny [wugs],The tiny [wug],-12.931111335754395,-17.056110382080078,-15.515145301818848,-11.577645301818848,-13.387984275817871,-14.200484275817871,
test,0,5,5,The clever [wug],The clever [wugs],-10.569977760314941,-13.944977760314941,-16.23883819580078,-15.613838195800781,-12.796899795532227,-15.046899795532227,
test,1,5,5,The clever [wugs],The clever [wug],-15.613838195800781,-16.23883819580078,-13.944977760314941,-10.569977760314941,-16.283004760742188,-16.595504760742188,
test,0,5,5,The shy [wug],The shy [wugs],-8.430618286132812,-13.055618286132812,-14.177145004272461,-10.302145004272461,-13.276163101196289,-16.08866310119629,
test,1,5,5,The shy [wugs],The shy [wug],-10.302145004272461,-14.177145004272461,-13.055618286132812,-8.430618286132812,-12.646195411682129,-15.271195411682129,
test,0,5,5,The graceful [wug],The graceful [wugs],-13.133153915405273,-16.383153915405273,-18.727340698242188,-16.852340698242188,-15.66034984588623,-17.410348892211914,
test,1,5,5,The graceful [wugs],The graceful [wug],-16.852340698242188,-18.727340698242188,-16.383153915405273,-13.133153915405273,-16.113710403442383,-16.301210403442383,
test,0,5,5,The graceful [wug],The graceful [wugs],-11.320653915405273,-14.258153915405273,-15.852340698242188,-12.352340698242188,-17.660348892211914,-18.910348892211914,
test,1,5,5,The graceful [wugs],The graceful [wug],-12.352340698242188,-15.852340698242188,-14.258153915405273,-11.320653915405273,-15.6762113571167,-16.426210403442383,
test,0,5,5,The shy [wug],The shy [wugs],-13.555618286132812,-15.055618286132812,-17.11464500427246,-14.489645004272461,-15.963663101196289,-16.21366310119629,
test,1,5,5,The shy [wugs],The shy [wug],-14.489645004272461,-17.11464500427246,-15.055618286132812,-13.555618286132812,-17.396194458007812,-18.646194458007812,
test,0,5,5,The restless [wug],The restless [wugs],-15.21955680847168,-15.78205680847168,-19.090923309326172,-15.715923309326172,-15.268033027648926,-14.143033027648926,
test,1,5,5,The restless [wugs],The restless [wug],-15.715923309326172,-19.090923309326172,-15.78205680847168,-15.21955680847168,-16.558706283569336,-18.964956283569336,
test,0,5,5,The shy [wug],The shy [wugs],-11.118118286132812,-14.680618286132812,-15.052145004272461,-11.177145004272461,-13.651163101196289,-15.963663101196289,
test,1,5,5,The shy [wugs],The shy [wug],-11.177145004272461,-15.052145004272461,-14.680618286132812,-11.118118286132812,-14.208695411682129,-16.521194458007812,
test,0,5,5,The spotted [wug],The spotted [wugs],-13.074638366699219,-12.949638366699219,-13.763504028320312,-12.451004028320312,-12.064544677734375,-14.314544677734375,
test,1,5,5,The spotted [wugs],The spotted [wug],-12.451004028320312,-13.763504028320312,-12.949638366699219,-13.074638366699219,-15.046451568603516,-16.733951568603516,
test,0,5,5,The lively [wug],The lively [wugs],-12.15806770324707,-14.84556770324707,-17.063575744628906,-15.81357479095459,-14.890847206115723,-16.26584815979004,
test,1,5,5,The lively [wugs],The lively [wug],-15.81357479095459,-17.063575744628906,-14.84556770324707,-12.15806770324707,-16.136592864990234,-16.574092864990234,
test,0,5,5,The lively [wug],The lively [wugs],-10.97056770324707,-15.72056770324707,-15.37607479095459,-11.25107479095459,-12.890847206115723,-16.51584815979004,
test,1,5,5,The lively [wugs],The lively [wug],-11.25107479095459,-15.37607479095459,-15.72056770324707,-10.97056770324707,-13.32409381866455,-14.13659381866455,
